1.00283,0.0733273,0.72
1.00287,0.0725549,0.72
1.00291,0.0717931,0.72
1.00294,0.0710414,0.72
1.00298,0.0702995,0.72
1.00301,0.0695669,0.72
1.00305,0.0688432,0.72
1.00308,0.0681279,0.72
1.00311,0.0674209,0.72
1.00315,0.0667216,0.72
1.00318,0.0660299,0.72
1.00321,0.0653453,0.72
1.00325,0.0646676,0.72
1.00328,0.0639965,0.72
1.00331,0.0633317,0.72
1.00334,0.0626731,0.72
1.00338,0.0668785,0.713
1.00341,0.0686588,0.7095
1.00344,0.0704439,0.706
1.00348,0.0722339,0.7025
1.00352,0.0740289,0.699
1.00355,0.0758292,0.6955
1.00359,0.0776349,0.692
1.00363,0.0794462,0.6885
1.00367,0.0812633,0.685
1.00371,0.0830865,0.6815
1.00375,0.0849159,0.678
1.0038,0.0867519,0.6745
1.00384,0.0885947,0.671
1.00389,0.0904445,0.6675
1.00393,0.0923018,0.664
1.00398,0.0941666,0.6605
1.00403,0.0960395,0.657
1.00407,0.0979207,0.6535
1.00412,0.0998105,0.65
1.00417,0.101709,0.6465
1.00423,0.103617,0.643
1.00428,0.105535,0.6395
1.00433,0.107463,0.636
1.00439,0.109402,0.6325
1.00444,0.111351,0.629
1.0045,0.113312,0.6255
1.00455,0.115284,0.622
1.00461,0.117268,0.6185
1.00467,0.119265,0.615
1.00473,0.121275,0.6115
1.00479,0.123299,0.608
1.00485,0.125336,0.6045
1.00492,0.127387,0.601
1.00498,0.129453,0.5975
1.00505,0.131535,0.594
1.00511,0.133632,0.5905
1.00518,0.135745,0.587
1.00525,0.137875,0.5835
1.00532,0.140022,0.58
1.00539,0.142187,0.5765
1.00546,0.14437,0.573
1.00553,0.146571,0.5695
1.00561,0.148792,0.566
1.00568,0.151032,0.5625
1.00576,0.153292,0.559
1.00584,0.155573,0.5555
1.00591,0.157875,0.552
1.00599,0.160198,0.5485
1.00607,0.162543,0.545
1.00616,0.164911,0.5415
1.00624,0.167302,0.538
1.00632,0.169717,0.5345
1.00641,0.172156,0.531
1.0065,0.174619,0.5275
1.00658,0.177108,0.524
1.00667,0.179622,0.5205
1.00676,0.182162,0.517
1.00686,0.184729,0.5135
1.00695,0.187323,0.51
1.00704,0.189945,0.5065
1.00714,0.192594,0.503
1.00724,0.195273,0.4995
1.00733,0.19798,0.496
1.00743,0.200718,0.4925
1.00753,0.203485,0.489
1.00764,0.206283,0.4855
1.00774,0.209113,0.482
1.00785,0.211974,0.4785
1.00795,0.214867,0.475
1.00806,0.217793,0.4715
1.00817,0.220752,0.468
1.00828,0.223745,0.4645
1.00839,0.226772,0.461
1.0085,0.222262,0.4645
1.00862,0.221543,0.4645
1.00873,0.220837,0.4645
1.00884,0.220145,0.4645
1.00895,0.219465,0.4645
1.00906,0.218795,0.4645
1.00916,0.218137,0.4645
1.00927,0.217488,0.4645
1.00938,0.216849,0.4645
1.00949,0.216219,0.4645
1.0096,0.215597,0.4645
1.00971,0.214982,0.4645
1.00981,0.214375,0.4645
1.00992,0.213774,0.4645
1.01003,0.21318,0.4645
1.01013,0.212592,0.4645
1.01024,0.21201,0.4645
1.01035,0.211433,0.4645
1.01045,0.210861,0.4645
1.01056,0.210294,0.4645
1.01066,0.209731,0.4645
1.01077,0.209173,0.4645
1.01087,0.208618,0.4645
1.01097,0.208068,0.4645
1.01108,0.20752,0.4645
1.01118,0.206977,0.4645
1.01129,0.206436,0.4645
1.01139,0.205898,0.4645
1.01149,0.205363,0.4645
1.01159,0.20483,0.4645
1.0117,0.204301,0.4645
1.0118,0.203773,0.4645
1.0119,0.203248,0.4645
1.012,0.202725,0.4645
1.0121,0.202203,0.4645
1.0122,0.201684,0.4645
1.0123,0.201167,0.4645
1.01241,0.200651,0.4645
1.01251,0.200136,0.4645
1.01261,0.199624,0.4645
1.0127,0.199112,0.4645
1.0128,0.198603,0.4645
1.0129,0.198094,0.4645
1.013,0.197587,0.4645
1.0131,0.19708,0.4645
1.0132,0.196575,0.4645
1.0133,0.196071,0.4645
1.0134,0.195568,0.4645
1.01349,0.195066,0.4645
1.01359,0.194565,0.4645
1.01369,0.194064,0.4645
1.01378,0.193565,0.4645
1.01388,0.193066,0.4645
1.01398,0.192568,0.4645
1.01407,0.19207,0.4645
1.01417,0.191574,0.4645
1.01427,0.191078,0.4645
1.01436,0.190582,0.4645
1.01446,0.190087,0.4645
1.01455,0.189593,0.4645
1.01465,0.189099,0.4645
1.01474,0.188606,0.4645
1.01483,0.188113,0.4645
1.01493,0.187621,0.4645
1.01502,0.187129,0.4645
1.01512,0.186637,0.4645
1.01521,0.186146,0.4645
1.0153,0.185655,0.4645
1.01539,0.185165,0.4645
1.01549,0.184675,0.4645
1.01558,0.184185,0.4645
1.01567,0.183696,0.4645
1.01576,0.183207,0.4645
1.01585,0.182719,0.4645
1.01595,0.18223,0.4645
1.01604,0.181742,0.4645
1.01613,0.181254,0.4645
1.01622,0.180767,0.4645
1.01631,0.180279,0.4645
1.0164,0.179792,0.4645
1.01649,0.179305,0.4645
1.01658,0.178819,0.4645
1.01667,0.178332,0.4645
1.01676,0.177846,0.4645
1.01684,0.17736,0.4645
1.01693,0.176874,0.4645
1.01702,0.176389,0.4645
1.01711,0.175903,0.4645
1.0172,0.175418,0.4645
1.01728,0.174933,0.4645
1.01737,0.174448,0.4645
1.01746,0.173964,0.4645
1.01755,0.173479,0.4645
1.01763,0.172995,0.4645
1.01772,0.17251,0.4645
1.01781,0.172026,0.4645
1.01789,0.171542,0.4645
1.01798,0.171059,0.4645
1.01806,0.170575,0.4645
1.01815,0.170091,0.4645
1.01823,0.169608,0.4645
1.01832,0.169125,0.4645
1.0184,0.168642,0.4645
1.01849,0.168159,0.4645
1.01857,0.167676,0.4645
1.01865,0.167193,0.4645
1.01874,0.16671,0.4645
1.01882,0.166228,0.4645
1.0189,0.165746,0.4645
1.01899,0.165263,0.4645
1.01907,0.164781,0.4645
1.01915,0.164299,0.4645
1.01923,0.163817,0.4645
1.01931,0.163335,0.4645
1.0194,0.162854,0.4645
1.01948,0.162372,0.4645
1.01956,0.16189,0.4645
1.01964,0.161409,0.4645
1.01972,0.160928,0.4645
1.0198,0.160446,0.4645
1.01988,0.159965,0.4645
1.01996,0.159484,0.4645
1.02004,0.159003,0.4645
1.02012,0.158522,0.4645
1.0202,0.158041,0.4645
1.02028,0.157561,0.4645
1.02036,0.15708,0.4645
1.02043,0.1566,0.4645
1.02051,0.156119,0.4645
1.02059,0.155639,0.4645
1.02067,0.155159,0.4645
1.02075,0.154678,0.4645
1.02082,0.154198,0.4645
1.0209,0.153718,0.4645
1.02098,0.153238,0.4645
1.02105,0.152759,0.4645
1.02113,0.152279,0.4645
1.02121,0.151799,0.4645
1.02128,0.151319,0.4645
1.02136,0.15084,0.4645
1.02143,0.150361,0.4645
1.02151,0.149881,0.4645
1.02158,0.149402,0.4645
1.02166,0.148923,0.4645
1.02173,0.148444,0.4645
1.0218,0.147964,0.4645
1.02188,0.147485,0.4645
1.02195,0.147007,0.4645
1.02203,0.146528,0.4645
1.0221,0.146049,0.4645
1.02217,0.14557,0.4645
1.02224,0.145092,0.4645
1.02232,0.144613,0.4645
1.02239,0.144135,0.4645
1.02246,0.143656,0.4645
1.02253,0.143178,0.4645
1.0226,0.1427,0.4645
1.02268,0.142221,0.4645
1.02275,0.141743,0.4645
1.02282,0.141265,0.4645
1.02289,0.140787,0.4645
1.02296,0.140309,0.4645
1.02303,0.139832,0.4645
1.0231,0.139354,0.4645
1.02317,0.138876,0.4645
1.02324,0.138398,0.4645
1.02331,0.137921,0.4645
1.02337,0.137443,0.4645
1.02344,0.136966,0.4645
1.02351,0.136489,0.4645
1.02358,0.136011,0.4645
1.02365,0.135534,0.4645
1.02371,0.135057,0.4645
1.02378,0.13458,0.4645
1.02385,0.134103,0.4645
1.02392,0.133626,0.4645
1.02398,0.133149,0.4645
1.02405,0.132672,0.4645
1.02412,0.132195,0.4645
1.02418,0.131718,0.4645
1.02425,0.131242,0.4645
1.02431,0.130765,0.4645
1.02438,0.130289,0.4645
1.02444,0.129812,0.4645
1.02451,0.129336,0.4645
1.02457,0.128859,0.4645
1.02464,0.128383,0.4645
1.0247,0.127907,0.4645
1.02476,0.127431,0.4645
1.02483,0.126954,0.4645
1.02489,0.126478,0.4645
1.02495,0.126002,0.4645
1.02502,0.125526,0.4645
1.02508,0.125051,0.4645
1.02514,0.124575,0.4645
1.0252,0.124099,0.4645
1.02527,0.123623,0.4645
1.02533,0.123148,0.4645
1.02539,0.122672,0.4645
1.02545,0.122196,0.4645
1.02551,0.121721,0.4645
1.02557,0.121246,0.4645
1.02563,0.12077,0.4645
1.02569,0.120295,0.4645
1.02575,0.11982,0.4645
1.02581,0.119344,0.4645
1.02587,0.118869,0.4645
1.02593,0.118394,0.4645
1.02599,0.117919,0.4645
1.02605,0.117444,0.4645
1.02611,0.116969,0.4645
1.02617,0.116494,0.4645
1.02623,0.11602,0.4645
1.02628,0.115545,0.4645
1.02634,0.11507,0.4645
1.0264,0.114596,0.4645
1.02646,0.114121,0.4645
1.02651,0.113646,0.4645
1.02657,0.113172,0.4645
1.02663,0.112698,0.4645
1.02668,0.112223,0.4645
1.02674,0.111749,0.4645
1.02679,0.111275,0.4645
1.02685,0.1108,0.4645
1.0269,0.110326,0.4645
1.02696,0.109852,0.4645
1.02701,0.109378,0.4645
1.02707,0.108904,0.4645
1.02712,0.10843,0.4645
1.02718,0.107956,0.4645
1.02723,0.107482,0.4645
1.02728,0.107008,0.4645
1.02734,0.106535,0.4645
1.02739,0.106061,0.4645
1.02744,0.105587,0.4645
1.0275,0.105114,0.4645
1.02755,0.10464,0.4645
1.0276,0.104166,0.4645
1.02765,0.103693,0.4645
1.02771,0.10322,0.4645
1.02776,0.102746,0.4645
1.02781,0.102273,0.4645
1.02786,0.1018,0.4645
1.02791,0.101326,0.4645
1.02796,0.100853,0.4645
1.02801,0.10038,0.4645
1.02806,0.0999068,0.4645
1.02811,0.0994338,0.4645
1.02816,0.0989607,0.4645
1.02821,0.0984878,0.4645
1.02826,0.0980149,0.4645
1.02831,0.097542,0.4645
1.02836,0.0970692,0.4645
1.0284,0.0965964,0.4645
1.02845,0.0961236,0.4645
1.0285,0.0956509,0.4645
1.02855,0.0951783,0.4645
1.0286,0.0947057,0.4645
1.02864,0.0942331,0.4645
1.02869,0.0937606,0.4645
1.02874,0.0932881,0.4645
1.02878,0.0928157,0.4645
1.02883,0.0923433,0.4645
1.02888,0.0918709,0.4645
1.02892,0.0913986,0.4645
1.02897,0.0909263,0.4645
1.02901,0.0904541,0.4645
1.02906,0.0899819,0.4645
1.0291,0.0895098,0.4645
1.02915,0.0890377,0.4645
1.02919,0.0885656,0.4645
1.02924,0.0880936,0.4645
1.02928,0.0876216,0.4645
1.02932,0.0871497,0.4645
1.02937,0.0866778,0.4645
1.02941,0.0862059,0.4645
1.02945,0.0857341,0.4645
1.0295,0.0852623,0.4645
1.02954,0.0847906,0.4645
1.02958,0.0843189,0.4645
1.02962,0.0838472,0.4645
1.02966,0.0833756,0.4645
1.02971,0.082904,0.4645
1.02975,0.0824325,0.4645
1.02979,0.081961,0.4645
1.02983,0.0814895,0.4645
1.02987,0.081018,0.4645
1.02991,0.0805466,0.4645
1.02995,0.0800753,0.4645
1.02999,0.079604,0.4645
1.03003,0.0791327,0.4645
1.03007,0.0786614,0.4645
1.03011,0.0781902,0.4645
1.03015,0.077719,0.4645
1.03019,0.0772479,0.4645
1.03022,0.0767768,0.4645
1.03026,0.0763057,0.4645
1.0303,0.0758346,0.4645
1.03034,0.0753636,0.4645
1.03038,0.0748927,0.4645
1.03041,0.0744217,0.4645
1.03045,0.0739508,0.4645
1.03049,0.07348,0.4645
1.03052,0.0730091,0.4645
1.03056,0.0725383,0.4645
1.0306,0.0720676,0.4645
1.03063,0.0715968,0.4645
1.03067,0.0711261,0.4645
1.0307,0.0706554,0.4645
1.03074,0.0701848,0.4645
1.03077,0.0697142,0.4645
1.03081,0.0692436,0.4645
1.03084,0.0687731,0.4645
1.03088,0.0683026,0.4645
1.03091,0.0678321,0.4645
1.03095,0.0673616,0.4645
1.03098,0.0668912,0.4645
1.03101,0.0664208,0.4645
1.03105,0.0659505,0.4645
1.03108,0.0654801,0.4645
1.03111,0.0650099,0.4645
1.03114,0.0645396,0.4645
1.03118,0.0640693,0.4645
1.03121,0.0635991,0.4645
1.03124,0.063129,0.4645
1.03127,0.0626588,0.4645
1.0313,0.0621887,0.4645
1.03133,0.0617186,0.4645
1.03136,0.0612485,0.4645
1.03139,0.0607785,0.4645
1.03142,0.0603085,0.4645
1.03145,0.0598385,0.4645
1.03148,0.0593685,0.4645
1.03151,0.0588986,0.4645
1.03154,0.0584287,0.4645
1.03157,0.0579588,0.4645
1.0316,0.057489,0.4645
1.03163,0.0570191,0.4645
1.03166,0.0565494,0.4645
1.03169,0.0560796,0.4645
1.03171,0.0556098,0.4645
1.03174,0.0551401,0.4645
1.03177,0.0546704,0.4645
1.0318,0.0542007,0.4645
1.03182,0.0537311,0.4645
1.03185,0.0532615,0.4645
1.03188,0.0527919,0.4645
1.0319,0.0523223,0.4645
1.03193,0.0518528,0.4645
1.03195,0.0513832,0.4645
1.03198,0.0509137,0.4645
1.03201,0.0504443,0.4645
1.03203,0.0499748,0.4645
1.03206,0.0495054,0.4645
1.03208,0.0490359,0.4645
1.0321,0.0485666,0.4645
1.03213,0.0480972,0.4645
1.03215,0.0476278,0.4645
1.03218,0.0471585,0.4645
1.0322,0.0466892,0.4645
1.03222,0.0462199,0.4645
1.03225,0.0457507,0.4645
1.03227,0.0452814,0.4645
1.03229,0.0448122,0.4645
1.03231,0.044343,0.4645
1.03234,0.0438739,0.4645
1.03236,0.0434047,0.4645
1.03238,0.0429356,0.4645
1.0324,0.0424664,0.4645
1.03242,0.0419973,0.4645
1.03244,0.0415283,0.4645
1.03246,0.0410592,0.4645
1.03248,0.0405902,0.4645
1.0325,0.0401211,0.4645
1.03252,0.0396521,0.4645
1.03254,0.0391831,0.4645
1.03256,0.0387142,0.4645
1.03258,0.0382452,0.4645
1.0326,0.0377763,0.4645
1.03262,0.0373074,0.4645
1.03264,0.0368385,0.4645
1.03266,0.0363696,0.4645
1.03267,0.0359007,0.4645
1.03269,0.0354319,0.4645
1.03271,0.034963,0.4645
1.03273,0.0344942,0.4645
1.03274,0.0340254,0.4645
1.03276,0.0335566,0.4645
1.03278,0.0330878,0.4645
1.03279,0.0326191,0.4645
1.03281,0.0321503,0.4645
1.03283,0.0316816,0.4645
1.03284,0.0312129,0.4645
1.03286,0.0307442,0.4645
1.03287,0.0302755,0.4645
1.03289,0.0298068,0.4645
1.0329,0.0293382,0.4645
1.03292,0.0288695,0.4645
1.03293,0.0284009,0.4645
1.03295,0.0279323,0.4645
1.03296,0.0274637,0.4645
1.03297,0.0269951,0.4645
1.03299,0.0265265,0.4645
1.033,0.0260579,0.4645
1.03301,0.0255894,0.4645
1.03303,0.0251208,0.4645
1.03304,0.0246523,0.4645
1.03305,0.0241838,0.4645
1.03306,0.0237152,0.4645
1.03307,0.0232467,0.4645
1.03309,0.0227783,0.4645
1.0331,0.0223098,0.4645
1.03311,0.0218413,0.4645
1.03312,0.0213728,0.4645
1.03313,0.0209044,0.4645
1.03314,0.0204359,0.4645
1.03315,0.0199675,0.4645
1.03316,0.0194991,0.4645
1.03317,0.0190307,0.4645
1.03318,0.0185623,0.4645
1.03319,0.0180939,0.4645
1.0332,0.0176255,0.4645
1.03321,0.0171571,0.4645
1.03321,0.0166887,0.4645
1.03322,0.0162204,0.4645
1.03323,0.015752,0.4645
1.03324,0.0152836,0.4645
1.03325,0.0148153,0.4645
1.03325,0.014347,0.4645
1.03326,0.0138786,0.4645
1.03327,0.0134103,0.4645
1.03327,0.012942,0.4645
1.03328,0.0124737,0.4645
1.03329,0.0120054,0.4645
1.03329,0.0115371,0.4645
1.0333,0.0110688,0.4645
1.0333,0.0106005,0.4645
1.03331,0.0101322,0.4645
1.03331,0.0096639,0.4645
1.03332,0.00919562,0.4645
1.03332,0.00872734,0.4645
1.03333,0.00825907,0.4645
1.03333,0.0077908,0.4645
1.03333,0.00732254,0.4645
1.03334,0.00685428,0.4645
1.03334,0.00638602,0.4645
1.03334,0.00591777,0.4645
1.03335,0.00544952,0.4645
1.03335,0.00498127,0.4645
1.03335,0.00451302,0.4645
1.03335,0.00404478,0.4645
1.03336,0.00357654,0.4645
1.03336,0.0031083,0.4645
1.03336,0.00264006,0.4645
1.03336,0.00217182,0.4645
1.03336,0.00170358,0.4645
1.03336,0.00123534,0.4645
1.03336,0.000767108,0.4645
1.03336,0.000298872,0.4645
1.03336,-0.000169364,0.4645
1.03336,-0.0006376,0.4645
1.03336,-0.00110584,0.4645
1.03336,-0.00157407,0.4645
1.03336,-0.00204231,0.4645
1.03336,-0.00251055,0.4645
1.03336,-0.00297879,0.4645
1.03336,-0.00344703,0.4645
1.03335,-0.00391527,0.4645
1.03335,-0.00438351,0.4645
1.03335,-0.00485176,0.4645
1.03335,-0.00532001,0.4645
1.03334,-0.00578826,0.4645
1.03334,-0.00625651,0.4645
1.03334,-0.00672477,0.4645
1.03334,-0.00719303,0.4645
1.03333,-0.00766129,0.4645
1.03333,-0.00812955,0.4645
1.03332,-0.00859782,0.4645
1.03332,-0.0090661,0.4645
1.03331,-0.00953438,0.4645
1.03331,-0.0100027,0.4645
1.0333,-0.0104709,0.4645
1.0333,-0.0109392,0.4645
1.03329,-0.0114075,0.4645
1.03329,-0.0118758,0.4645
1.03328,-0.0123441,0.4645
1.03328,-0.0128125,0.4645
1.03327,-0.0132808,0.4645
1.03326,-0.0137491,0.4645
1.03325,-0.0142174,0.4645
1.03325,-0.0146858,0.4645
1.03324,-0.0151541,0.4645
1.03323,-0.0156225,0.4645
1.03322,-0.0160908,0.4645
1.03322,-0.0165592,0.4645
1.03321,-0.0170275,0.4645
1.0332,-0.0174959,0.4645
1.03319,-0.0179643,0.4645
1.03318,-0.0184327,0.4645
1.03317,-0.0189011,0.4645
1.03316,-0.0193695,0.4645
1.03315,-0.0198379,0.4645
1.03314,-0.0203064,0.4645
1.03313,-0.0207748,0.4645
1.03312,-0.0212433,0.4645
1.03311,-0.0217117,0.4645
1.0331,-0.0221802,0.4645
1.03309,-0.0226487,0.4645
1.03308,-0.0231172,0.4645
1.03307,-0.0235857,0.4645
1.03305,-0.0240542,0.4645
1.03304,-0.0245227,0.4645
1.03303,-0.0249912,0.4645
1.03302,-0.0254598,0.4645
1.033,-0.0259283,0.4645
1.03299,-0.0263969,0.4645
1.03298,-0.0268655,0.4645
1.03296,-0.0273341,0.4645
1.03295,-0.0278027,0.4645
1.03294,-0.0282713,0.4645
1.03292,-0.0287399,0.4645
1.03291,-0.0292086,0.4645
1.03289,-0.0296772,0.4645
1.03288,-0.0301459,0.4645
1.03286,-0.0306146,0.4645
1.03285,-0.0310833,0.4645
1.03283,-0.031552,0.4645
1.03282,-0.0320207,0.4645
1.0328,-0.0324894,0.4645
1.03278,-0.0329582,0.4645
1.03277,-0.033427,0.4645
1.03275,-0.0338957,0.4645
1.03273,-0.0343645,0.4645
1.03272,-0.0348334,0.4645
1.0327,-0.0353022,0.4645
1.03268,-0.035771,0.4645
1.03266,-0.0362399,0.4645
1.03264,-0.0367088,0.4645
1.03263,-0.0371777,0.4645
1.03261,-0.0376466,0.4645
1.03259,-0.0381155,0.4645
1.03257,-0.0385845,0.4645
1.03255,-0.0390534,0.4645
1.03253,-0.0395224,0.4645
1.03251,-0.0399914,0.4645
1.03249,-0.0404604,0.4645
1.03247,-0.0409295,0.4645
1.03245,-0.0413985,0.4645
1.03243,-0.0418676,0.4645
1.03241,-0.0423367,0.4645
1.03239,-0.0428058,0.4645
1.03236,-0.0432749,0.4645
1.03234,-0.0437441,0.4645
1.03232,-0.0442133,0.4645
1.0323,-0.0446825,0.4645
1.03228,-0.0451517,0.4645
1.03225,-0.0456209,0.4645
1.03223,-0.0460902,0.4645
1.03221,-0.0465594,0.4645
1.03218,-0.0470287,0.4645
1.03216,-0.047498,0.4645
1.03214,-0.0479674,0.4645
1.03211,-0.0484367,0.4645
1.03209,-0.0489061,0.4645
1.03206,-0.0493755,0.4645
1.03204,-0.049845,0.4645
1.03201,-0.0503144,0.4645
1.03199,-0.0507839,0.4645
1.03196,-0.0512534,0.4645
1.03194,-0.0517229,0.4645
1.03191,-0.0521924,0.4645
1.03188,-0.052662,0.4645
1.03186,-0.0531316,0.4645
1.03183,-0.0536012,0.4645
1.0318,-0.0540708,0.4645
1.03178,-0.0545405,0.4645
1.03175,-0.0550102,0.4645
1.03172,-0.0554799,0.4645
1.03169,-0.0559497,0.4645
1.03167,-0.0564194,0.4645
1.03164,-0.0568892,0.4645
1.03161,-0.057359,0.4645
1.03158,-0.0578289,0.4645
1.03155,-0.0582987,0.4645
1.03152,-0.0587686,0.4645
1.03149,-0.0592385,0.4645
1.03146,-0.0597085,0.4645
1.03143,-0.0601785,0.4645
1.0314,-0.0606485,0.4645
1.03137,-0.0611185,0.4645
1.03134,-0.0615886,0.4645
1.03131,-0.0620587,0.4645
1.03128,-0.0625288,0.4645
1.03125,-0.0629989,0.4645
1.03122,-0.0634691,0.4645
1.03118,-0.0639393,0.4645
1.03115,-0.0644095,0.4645
1.03112,-0.0648798,0.4645
1.03109,-0.0653501,0.4645
1.03105,-0.0658204,0.4645
1.03102,-0.0662907,0.4645
1.03099,-0.0667611,0.4645
1.03095,-0.0672315,0.4645
1.03092,-0.067702,0.4645
1.03089,-0.0681724,0.4645
1.03085,-0.0686429,0.4645
1.03082,-0.0691135,0.4645
1.03078,-0.069584,0.4645
1.03075,-0.0700546,0.4645
1.03071,-0.0705253,0.4645
1.03068,-0.0709959,0.4645
1.03064,-0.0714666,0.4645
1.03061,-0.0719374,0.4645
1.03057,-0.0724081,0.4645
1.03053,-0.0728789,0.4645
1.0305,-0.0733497,0.4645
1.03046,-0.0738206,0.4645
1.03042,-0.0742915,0.4645
1.03039,-0.0747624,0.4645
1.03035,-0.0752334,0.4645
1.03031,-0.0757044,0.4645
1.03027,-0.0761754,0.4645
1.03024,-0.0766465,0.4645
1.0302,-0.0771176,0.4645
1.03016,-0.0775887,0.4645
1.03012,-0.0780599,0.4645
1.03008,-0.0785311,0.4645
1.03004,-0.0790023,0.4645
1.03,-0.0794736,0.4645
1.02996,-0.0799449,0.4645
1.02992,-0.0804163,0.4645
1.02988,-0.0808877,0.4645
1.02984,-0.0813591,0.4645
1.0298,-0.0818305,0.4645
1.02976,-0.0823021,0.4645
1.02972,-0.0827736,0.4645
1.02968,-0.0832452,0.4645
1.02963,-0.0837168,0.4645
1.02959,-0.0841884,0.4645
1.02955,-0.0846601,0.4645
1.02951,-0.0851319,0.4645
1.02946,-0.0856036,0.4645
1.02942,-0.0860754,0.4645
1.02938,-0.0865473,0.4645
1.02934,-0.0870192,0.4645
1.02929,-0.0874911,0.4645
1.02925,-0.0879631,0.4645
1.0292,-0.0884351,0.4645
1.02916,-0.0889071,0.4645
1.02911,-0.0893792,0.4645
1.02907,-0.0898513,0.4645
1.02903,-0.0903235,0.4645
1.02898,-0.0907957,0.4645
1.02893,-0.091268,0.4645
1.02889,-0.0917403,0.4645
1.02884,-0.0922126,0.4645
1.0288,-0.092685,0.4645
1.02875,-0.0931574,0.4645
1.0287,-0.0936299,0.4645
1.02866,-0.0941024,0.4645
1.02861,-0.094575,0.4645
1.02856,-0.0950476,0.4645
1.02851,-0.0955202,0.4645
1.02847,-0.0959929,0.4645
1.02842,-0.0964656,0.4645
1.02837,-0.0969384,0.4645
1.02832,-0.0974112,0.4645
1.02827,-0.0978841,0.4645
1.02822,-0.098357,0.4645
1.02817,-0.0988299,0.4645
1.02812,-0.0993029,0.4645
1.02807,-0.099776,0.4645
1.02802,-0.100249,0.4645
1.02797,-0.100722,0.4645
